ref_hash,obj
7954976870393950099_sc,258781.125
7955532419255668050_sc,258781.125
795685232847742163_sc,258781.125
7957273838879197346_sc,103681.0
7959018496223122109_sc,68243.6796875
7961218960115555005_sc,258781.125
796199843363521845_sc,137248.1875
7966328891597462132_sc,258781.125
7971366330151980742_sc,62875.0234375
797830443843200181_sc,258781.125
7981307362859446137_sc,103604.09375
7983876944961446219_sc,94997.515625
7985118364731682810_sc,137144.265625
7988921706433140919_sc,150960.28125
7991392474384638480_sc,153378.6875
7992095359578892478_sc,258587.53125
7993367898092045079_sc,258781.125
7994144455401736899_sc,153354.75
7996470519840759993_sc,124986.125
8003017022716923470_sc,258364.125
8004321928820056577_sc,258781.125
8004504014884297994_sc,156090.53125
8007754307435937818_sc,258781.125
8007795787881084361_sc,258781.125
801121593707177173_sc,107011.109375
801238438092032609_sc,258781.125
8012771959892379089_sc,258781.125
8015769770833919150_sc,78309.890625
8016101173117159496_sc,162822.25
8016580238367479836_sc,103514.6171875
8017807504358061704_sc,258613.84375
8018497131882593420_sc,148084.46875
8019844105401148885_sc,258781.125
802166582465372865_sc,61939.4921875
8022358717656257258_sc,258781.125
8025539864409439078_sc,148110.78125
8027109759910869730_sc,258781.125
8027166718445983848_sc,258781.125
8028129491661562326_sc,258781.125
802828121258425322_sc,258613.84375
8028822222826959354_sc,96386.703125
803320324052532031_sc,258781.125
8033734419678610065_sc,258587.53125
803838856787413866_sc,258781.125
804075637992330422_sc,258781.125
8043558164930653660_sc,258613.84375
8044534941972811617_sc,258781.125
8046521929606907266_sc,62569.7578125
8048087799114816623_sc,258781.125
8049816726843385424_sc,134614.125
805063300534406712_sc,258841.578125
8053398014059310283_sc,258781.125
8054614219223842863_sc,97268.765625
8054625086358785438_sc,98157.578125
8058406195473793721_sc,100580.0625
8060506129439304158_sc,128406.53125
8064430482350031407_sc,137737.734375
8068720644446908631_sc,258613.84375
8070915662631660561_sc,258781.125
8071834407492367972_sc,258781.125
8072006228978795423_sc,258587.53125
8075652746220327218_sc,258781.125
8075844550330997108_sc,156087.375
8076502947559663230_sc,117583.0078125
8076996894280660332_sc,111530.390625
8083129114509886895_sc,67690.1171875
8086133013893336795_sc,258781.125
8086272215403681909_sc,62489.44140625
8086739684403431342_sc,258781.125
8091373395934396567_sc,64334.8671875
8092262465321278092_sc,258427.515625
8095277713489383672_sc,109086.484375
8098227740531116638_sc,258781.125
8101040615885229669_sc,258486.3125
8102345531999388222_sc,111476.234375
8104920925378821729_sc,258781.125
8104945745536372662_sc,258781.125
810641628939215389_sc,124481.421875
810750068067369709_sc,62664.875
810767788799692854_sc,258781.125
8109168370990339481_sc,62697.59375
8113014133032540678_sc,89201.2109375
81132443582245089_sc,158790.90625
8114897725099067459_sc,57691.0
8116073241502906604_sc,258587.53125
8116355622093245282_sc,258466.96875
8117350780071906902_sc,88131.921875
8120569806711198822_sc,258781.125
8121569958418098884_sc,107426.6875
8121853177756026384_sc,258781.125
8122274474865255122_sc,61929.640625
8123142891084729271_sc,129974.921875
8123217899824750946_sc,96348.734375
8127467023330315902_sc,258781.125
8127651266048703433_sc,258781.125
8127747419320796661_sc,258781.125
8132131575502396401_sc,106209.2109375
8134453535254588954_sc,142303.390625
8134932969487937915_sc,258482.4375
8136802607632761699_sc,258781.125
8137387256295951423_sc,118772.796875
8139024541443664144_sc,67517.609375
8139475293051390231_sc,258206.078125
8141218973291019803_sc,103623.4453125
8145732068527407967_sc,258781.125
8146297334071056744_sc,113787.1015625
8146536795006246901_sc,258781.125
8146982256299839365_sc,124468.609375
8147894298790702306_sc,92140.640625
8149374718400055113_sc,106877.1796875
8150797280641715522_sc,258781.125
8151340317229564252_sc,163545.78125
8151364562029450015_sc,258781.125
815463291997787561_sc,117430.3046875
8156812853683261725_sc,258781.125
8164226691127080421_sc,71737.34375
8164566660881538000_sc,258781.125
8164756475098866197_sc,76556.0
8164835497372467421_sc,258781.125
8166542634667670934_sc,258781.125
8167941581240767335_sc,83080.0234375
8169590598180196393_sc,258613.84375
816961437794903825_sc,258568.1875
8179943885293662017_sc,258415.59375
8182196037912808202_sc,259180.90625
8183315251148778251_sc,61903.32421875
8187782260799143676_sc,104922.0
8188233940495730001_sc,112827.4453125
8188412325233410837_sc,258781.125
8193747664024111515_sc,258613.84375
8195817562859296350_sc,67880.71875
8197526203386475676_sc,258781.125
8197885922464207943_sc,258781.125
8199710330220222578_sc,74668.3984375
820037647138920643_sc,258781.125
820184443474377319_sc,258587.53125
82118746196199905_sc,91955.0703125
821343323960283270_sc,258587.53125
8214624552013324126_sc,137737.734375
8215403833870265867_sc,129649.71875
8215974159259415994_sc,120270.7265625
8216907673044422327_sc,258587.53125
8217034726994891726_sc,258781.125
8218484342326889505_sc,258781.125
8221143387385118260_sc,119049.796875
8224262122507265619_sc,258781.125
822672096236121564_sc,107122.7890625
8228221745974601727_sc,151065.375
8228610252650315287_sc,117651.828125
8228789451034795780_sc,71724.4375
822963173463289351_sc,112870.2265625
8231347462705630167_sc,116479.890625
8234162593395305558_sc,258781.125
823421193030750720_sc,258781.125
8234630986621985984_sc,258781.125
8235315289953081757_sc,258781.125
8235899793922881968_sc,258781.125
8236430053851173087_sc,258486.3125
8240048590253137535_sc,81004.3046875
8242204619886267863_sc,70693.0546875
8250930585970051576_sc,73660.875
8252643581203533394_sc,258781.125
8258560128201891940_sc,80190.59375
8259868131086296523_sc,131264.421875
8262454409643911592_sc,258781.125
8265641328576954626_sc,120256.59375
8266713270733871504_sc,258781.125
8268964598022460605_sc,258587.53125
827146767164484519_sc,122545.3125
8276472184714432237_sc,153335.40625
8277842101144598045_sc,258781.125
8277938122762244951_sc,258587.53125
8278752147440028527_sc,258781.125
8278872981623658335_sc,118017.015625
8286408628697584241_sc,113371.6796875
829212471445810536_sc,258446.875
8295772099723661142_sc,114307.8125
8300305282808572417_sc,79632.34375
8302965284379342211_sc,258781.125
8305910896693888061_sc,258781.125
8307062550289000514_sc,258781.125
8308126342644453221_sc,121301.140625
8308267557303315197_sc,258587.53125
8309915788173893631_sc,258781.125
831001533204329733_sc,258781.125
831138810193482314_sc,258781.125
8312513639131361861_sc,66396.390625
8313313131513582653_sc,258781.125
8314160136714857749_sc,144320.015625
831693228088186193_sc,258587.53125
8320507783777017853_sc,258781.125
8320584744021971250_sc,258781.125
8322194352070844487_sc,258781.125
8323149881947669777_sc,258781.125
832395453442445975_sc,258613.84375
8324406130297031808_sc,101741.796875
83327506385352863_sc,106511.1484375
8334759513526970797_sc,258781.125
8334863856512643085_sc,140127.5
8336140363262978669_sc,258781.125
8338348651030445059_sc,258587.53125
833979353172029940_sc,258597.78125
8341962806900096776_sc,258781.125
8346819152048214166_sc,122493.40625
8348778703896193727_sc,116661.984375
8350321574700187757_sc,258568.1875
8352530673801222054_sc,258781.125
8354774871624318374_sc,258781.125
8355969145340944408_sc,258587.53125
835637022755048861_sc,258781.125
8357306169615185174_sc,137764.046875
8358674933384635328_sc,258781.125
8359744794988001317_sc,258781.125
8360297897034492603_sc,258781.125
8360756571032883375_sc,118933.1875
8362649547822958706_sc,258482.4375
836409755847764673_sc,258781.125
8366170792051348155_sc,99383.2265625
8367055603130125339_sc,258781.125
8368901313002445755_sc,258781.125
8371316046347643693_sc,90798.828125
8376976755592876997_sc,163526.421875
8377313910647619826_sc,118227.96875
8381648231560773657_sc,258781.125
8383027591026908047_sc,258781.125
8385262049344719829_sc,121449.0546875
8385426170251972079_sc,125757.0546875
8386291275214158523_sc,258587.53125
8386496138794860056_sc,258781.125
8391184299101287893_sc,112535.1171875
8391412863007581092_sc,258482.4375
8393257505108667043_sc,137750.546875
8401872437974560923_sc,258781.125
8405520530250924121_sc,113057.5625
840869232509942035_sc,258781.125
8409398286982518795_sc,258587.53125
8412415977106755011_sc,93481.1640625
841268211611621385_sc,258781.125
8414180340358287170_sc,258781.125
8418542483931765849_sc,258587.53125
8419911139957684073_sc,101641.5
8421662091531696474_sc,258781.125
8422474118752899383_sc,121448.953125
8423463692733243893_sc,108864.4375
8425520386336676264_sc,258781.125
842554707350537908_sc,258568.1875
8425614190299680592_sc,124525.03125
8428299905801977341_sc,258587.53125
8428607129548467271_sc,258781.125
8432432623305587613_sc,140227.515625
8435440293668281019_sc,258781.125
8440655194144930277_sc,258781.125
8444969901424400236_sc,258781.125
8445055494096354965_sc,258781.125
8446697365774225435_sc,258486.3125
8449366430078620894_sc,258781.125
8449512035390158384_sc,258613.84375
8456575562273880806_sc,68271.515625
8462129307073482124_sc,136664.78125
8466500769789693766_sc,133747.640625
8468132231980576579_sc,258781.125
8472289749792698765_sc,258781.125
8474058921159051893_sc,258587.53125
8474913330343910752_sc,258587.53125
8476338237924548406_sc,258781.125
8478926109075860326_sc,258781.125
848695822231454427_sc,258781.125
8488834031102023959_sc,120924.375
8490926091675749664_sc,145775.71875
8491516659592739654_sc,52036.4296875
8493819199483860242_sc,258613.84375
8497801860869684462_sc,258781.125
8498036624114900450_sc,258781.125
8500154986859247698_sc,258781.125
8501550475896720545_sc,68764.78125
8505698346162842149_sc,258781.125
8506591337189284795_sc,258781.125
8510878056488751231_sc,65802.140625
8513888581658548189_sc,152521.078125
8513949757173583733_sc,153364.890625
8516587688725012822_sc,258781.125
8516863464320391741_sc,258781.125
8518852639141340696_sc,258568.1875
8519868767546342137_sc,258482.4375
851987178406102327_sc,258781.125
8523464096093614229_sc,67785.9765625
8525106635736186873_sc,58370.546875
8527141878964086483_sc,258486.3125
853076368292169394_sc,258587.53125
8531324514459819207_sc,96368.078125
8531354874082150697_sc,57965.3125
8537368143233228645_sc,134564.40625
8539066476899993855_sc,148084.46875
854048099916877266_sc,142303.390625
8542428388257556088_sc,82137.6015625
8543584321846431709_sc,258781.125
8543776727636134475_sc,258568.1875
8543952742513308264_sc,138705.046875
8545117008521255614_sc,258781.125
8548230640847340435_sc,162822.25
8548312504044074545_sc,258265.4375
8548841766801985802_sc,258568.1875
8550223381229146040_sc,258781.125
8552869590776454835_sc,258449.53125
8553498676874206353_sc,258781.125
8553512564529887512_sc,258781.125
8553927415759859696_sc,129808.71875
8554749236829455302_sc,137267.96875
8555587982149879573_sc,258781.125
8556509765103383234_sc,258781.125
8558132612835176129_sc,110389.5703125
8560148834985915511_sc,154997.953125
8560299663226886126_sc,54293.5
8564165415810245776_sc,258781.125
8564201251532748542_sc,258482.4375
8565924030379729062_sc,258781.125
8567535067178182492_sc,258587.53125
8570864915238722597_sc,258781.125
857090287629950080_sc,258781.125
8571017934467589415_sc,258781.125
8573654360929269622_sc,258550.9375
8574131353296596399_sc,258482.4375
8576642339437213344_sc,156099.03125
8577985661611349824_sc,70222.4140625
8584441530916560783_sc,258587.53125
858453676907928111_sc,140633.578125
8590787140339321464_sc,258568.1875
859094624921827223_sc,258781.125
8596103741677671499_sc,258781.125
8599025560886736430_sc,258781.125
8601613311631666840_sc,258781.125
8601767857362379570_sc,258781.125
860465108954041921_sc,74782.1953125
860479946210695479_sc,258781.125
860588279387319180_sc,103492.3984375
8606899245118659294_sc,258781.125
8607164147336181239_sc,151065.375
8611912932566692682_sc,258781.125
8612309279027049455_sc,115352.609375
8619557066872317395_sc,63607.171875
8620800233637562034_sc,258482.4375
8624897563799496_sc,162822.25
86256597776808049_sc,101741.796875
8627999673846490665_sc,258781.125
8628009179508858290_sc,258587.53125
8632556561383530254_sc,67690.1171875
8635137897313503991_sc,122709.625
8636516321408247682_sc,73420.671875
8639569663984086574_sc,258781.125
8640627926513469657_sc,258781.125
8642991606649401861_sc,258781.125
8643467764239236727_sc,258781.125
8644801377742690476_sc,258482.4375
8647992751513150760_sc,156080.40625
8651453008385838217_sc,258781.125
8654665542164163217_sc,258781.125
8655361865003644328_sc,137249.359375
8656238326790392850_sc,133642.546875
8658238320259586381_sc,122088.09375
8660798659959966788_sc,258587.53125
8661360868352694591_sc,258446.875
8662964806077446994_sc,258781.125
8663806587455427286_sc,258587.53125
8666155840066090795_sc,258781.125
8668045605532690489_sc,258781.125
8672008151694108904_sc,99382.046875
8675505138636201943_sc,258482.53125
8676868006043162685_sc,258781.125
8677710784357695079_sc,70473.75
8677745761404783734_sc,57878.484375
8678423609669449879_sc,258781.125
8684909831654721082_sc,258613.84375
8686218646595482684_sc,258781.125
8688261571643469936_sc,120488.6484375
8697055613827506146_sc,258781.125
8699663221488953000_sc,124668.8125
8701119951951440868_sc,258781.125
8702178366038339506_sc,117928.40625
8703745638362762821_sc,258609.875
8704357485130387850_sc,113323.9921875
8711050763740313550_sc,152323.140625
8711295071715007362_sc,66900.7578125
8712945870314276484_sc,258781.125
8721878215533359251_sc,258568.1875
8724305753974227731_sc,258781.125
8726350656806611220_sc,100838.921875
8726956918779809171_sc,258781.125
8728079753449565885_sc,258781.125
873321564596820547_sc,258613.84375
8734833546215757488_sc,258482.4375
8734938905463071267_sc,137249.359375
8737521168810222665_sc,258568.1875
8741453754792402114_sc,95098.46875
8742378519292644634_sc,258781.125
8745489886798689526_sc,258781.125
8746695440913088621_sc,258568.1875
8747739095616214095_sc,258781.125
8749183523573062887_sc,258781.125
875059165884442108_sc,258568.1875
8751905518838136435_sc,258781.125
8753818381672232744_sc,68252.1640625
8756280815016396156_sc,122314.84375
8756518428269281214_sc,258781.125
875670402703170057_sc,258781.125
8759826948594631206_sc,137750.546875
